"groupID"	"featureID"	"exonBaseMean"	"dispersion"	"stat"	"pvalue"	"padj"	"Adult16wk"	"Adult6wk"	"E13.5"	"Sham12wk"	"TAC4wk12wk"	"log2fold_Adult16wk_E13.5"	"log2fold_Adult6wk_E13.5"	"log2fold_Sham12wk_E13.5"	"log2fold_TAC4wk12wk_E13.5"	"genomicData.seqnames"	"genomicData.start"	"genomicData.end"	"genomicData.width"	"genomicData.strand"	"countData.SRR33"	"countData.SRR34"	"countData.SRR35"	"countData.SRR36"	"countData.SRR37"	"countData.SRR38"	"countData.SRR39"	"countData.SRR40"	"countData.SRR41"	"countData.SRR42"	"countData.SRR43"	"countData.SRR44"	"countData.SRR45"	"countData.SRR46"	"countData.SRR47"	"countData.SRR48"	"countData.SRR49"	"countData.SRR50"	"countData.SRR51"	"countData.SRR52"	"countData.SRR53"	"countData.SRR54"	"countData.SRR55"	"countData.SRR56"	"countData.SRR57"	"countData.SRR58"	"countData.SRR59"	"transcripts"
"ENSMUSG00000008658:E009"	"ENSMUSG00000008658"	"E009"	9.23981206901299	0.00434211177906691	15.1849226801141	0.00433264915660577	0.00886984398154915	4.17202641455102	6.96684664603801	5.61438701197022	6.34448646666334	8.68639498056611	-0.428380223310265	0.311377291692108	0.176374879243431	0.629629039917459	"chr16"	7330362	7330442	81	"+"	0	1	4	1	0	3	3	7	3	3	4	6	5	3	6	4	2	2	2	32	25	16	29	18	26	18	23	c("ENSMUST00000056416", "ENSMUST00000115841")
"ENSMUSG00000008658:E010"	"ENSMUSG00000008658"	"E010"	25.1182824035187	0.0143844472980616	13.2237496555559	0.0102327151615877	0.0196024302493067	20.8362366408733	17.4474305534028	14.9490732740448	10.7064629529106	16.3095068715866	0.47903867588593	0.222958538042862	-0.481574109371864	0.125657110543772	"chr16"	7352932	7353064	133	"+"	6	2	8	1	4	4	7	7	13	13	9	17	11	22	17	9	12	14	21	62	37	27	47	29	59	27	45	c("ENSMUST00000056416", "ENSMUST00000115841")
"ENSMUSG00000008658:E011"	"ENSMUSG00000008658"	"E011"	0.0593194929587346	0.019180300367323	2.00765351807348	0.73435109979634	NA	0.000307949231791245	0.000206180024416907	0.000765297167560465	0.0622303848279347	0.204340261578666	-1.31332753088456	-1.89211549496917	6.34545529742704	8.06073771377209	"chr16"	7363865	7363904	40	"+"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	ENSMUST00000115841
"ENSMUSG00000008658:E012"	"ENSMUSG00000008658"	"E012"	3.78977134907705	0.135831826974105	15.7594655252999	0.00335950613179583	0.00705940275271635	0.660856289710385	1.73647306897475	2.33344863990894	4.74703159621913	4.04533061203083	-1.82005523194632	-0.42630367730298	1.02456193898488	0.793793900974522	"chr16"	7369801	7369843	43	"+"	0	0	2	0	0	0	3	1	2	0	2	2	0	1	0	1	1	0	0	19	14	20	22	4	21	0	15	ENSMUST00000056416
"ENSMUSG00000008658:E013"	"ENSMUSG00000008658"	"E013"	11.7519928314733	0.00732628968158595	83.678345965162	2.89280476647124e-17	1.72483484200848e-16	3.95040052313717	3.23742787045739	15.4374498924877	13.3759096698477	14.1357129678834	-1.96636361618894	-2.25351449876527	-0.206797444185193	-0.1270898032288	"chr16"	7375905	7375969	65	"+"	6	3	9	5	0	1	9	0	1	3	1	4	4	0	3	2	5	5	3	51	63	35	66	26	41	21	50	c("ENSMUST00000056416", "ENSMUST00000115841")
"ENSMUSG00000008658:E014"	"ENSMUSG00000008658"	"E014"	20.9525981765288	0.00425416491655671	41.7580715274007	1.87231173169635e-08	6.86994381553198e-08	11.1965556985956	9.70190030060316	21.9849629997885	19.1461944744965	17.1973981798808	-0.97346210802899	-1.18017784533807	-0.199459436052196	-0.354326790584504	"chr16"	7407964	7408039	76	"+"	9	6	10	3	5	5	9	9	12	7	3	4	4	8	3	12	12	8	8	74	95	45	94	39	48	27	54	c("ENSMUST00000056416", "ENSMUST00000115841")
"ENSMUSG00000008658:E015"	"ENSMUSG00000008658"	"E015"	25.0755100078784	0.00305172383073966	6.31515383895311	0.176816203152923	0.24330412475934	16.4564144982387	20.4076447504708	17.314255205333	14.922684068456	12.0631528598365	-0.0733102919953112	0.237149360802273	-0.214453280246215	-0.521353306122422	"chr16"	7409691	7409813	123	"+"	6	4	10	3	5	2	7	16	18	11	17	11	9	11	11	9	10	21	13	60	70	35	75	22	36	22	38	c("ENSMUST00000056416", "ENSMUST00000115841")
"ENSMUSG00000008658:E016"	"ENSMUSG00000008658"	"E016"	166.157383067571	0.0196098123512827	49.5122478143008	4.56491294269512e-10	1.96167880510412e-09	129.097212319128	134.371920544389	116.430574696897	79.2755021285089	67.153498429242	0.148987887857465	0.206761732192937	-0.55452294460749	-0.793935494686046	"chr16"	7409814	7412479	2666	"+"	25	25	44	27	43	47	34	101	123	76	91	88	62	107	114	72	88	102	103	325	332	207	421	145	139	149	214	ENSMUST00000056416
"ENSMUSG00000018379:E001"	"ENSMUSG00000018379"	"E001"	10.0703763942252	0.0326958343459277	28.7010419910206	8.99023489831283e-06	2.64712472005878e-05	18.630258519857	10.1171872076968	5.87583753864644	5.11251216239013	10.7662539786026	1.66478128134549	0.783941833600417	-0.200762137139519	0.873649952001225	"chr11"	88047373	88047717	345	"+"	33	22	24	32	24	49	38	3	3	8	0	3	4	5	4	7	9	1	9	12	5	6	9	16	30	10	16	ENSMUST00000139129
"ENSMUSG00000018379:E002"	"ENSMUSG00000018379"	"E002"	9.95114748345495	0.122468646305032	16.0271610566053	0.00298293327925385	0.00635204988483967	17.2892444009428	11.6109882189254	7.24505794593526	3.14200380557839	9.29506735817919	1.25480568604666	0.680421632554697	-1.20531230047791	0.359468091405288	"chr11"	88047718	88047724	7	"+"	24	16	13	49	39	76	55	5	3	8	1	2	5	6	2	5	5	1	14	7	3	2	8	15	29	10	9	c("ENSMUST00000139129", "ENSMUST00000079866")
"ENSMUSG00000018379:E003"	"ENSMUSG00000018379"	"E003"	23.6091953740314	0.0536334341758548	20.1600022293003	0.000464355872676897	0.00111305402646673	37.5692781345274	27.1360574144371	18.3824875037966	11.9739118437515	18.2198592943214	1.03122139174519	0.561879123270625	-0.618437450446435	-0.0128201864511419	"chr11"	88047725	88047802	78	"+"	98	54	52	98	88	163	147	8	13	19	5	3	8	9	12	14	7	7	22	17	19	13	26	28	52	24	19	c("ENSMUST00000139129", "ENSMUST00000079866", "ENSMUST00000171976")
"ENSMUSG00000018379:E004"	"ENSMUSG00000018379"	"E004"	96.716464084835	0.0113396269880662	51.9841733414221	1.39000590593212e-10	6.08286988192314e-10	105.304170482148	76.0810508266562	98.4497368470766	65.7159262261372	130.147396297013	0.0971033192376692	-0.371850177106736	-0.583144300418145	0.40268719479198	"chr11"	88047803	88048032	230	"+"	836	633	462	339	363	530	568	30	40	28	24	14	22	35	30	27	31	35	40	107	124	85	90	247	217	188	207	c("ENSMUST00000107920", "ENSMUST00000079866", "ENSMUST00000139129", "ENSMUST00000171976")
"ENSMUSG00000018379:E005"	"ENSMUSG00000018379"	"E005"	16.6333139716855	0.0577522492748242	15.2190034502381	0.004267891873901	0.0088129195837696	14.3272714405727	10.1259154438571	17.4447537901748	13.3966046391202	29.1828118257204	-0.284029354448054	-0.784740893696757	-0.380925839050739	0.742325660748225	"chr11"	88048490	88048566	77	"+"	141	185	51	49	44	93	86	3	3	5	1	4	5	5	2	7	3	2	8	25	23	21	13	56	34	51	50	c("ENSMUST00000107920", "ENSMUST00000079866", "ENSMUST00000139129", "ENSMUST00000171976")
"ENSMUSG00000018379:E006"	"ENSMUSG00000018379"	"E006"	2.62698780021784	0.16849741279453	8.10987946425445	0.0876350889761487	0.134411374410363	4.24135151999424	1.9351524446168	3.19466071393938	0.946694986553272	1.06978841607776	0.408861338177328	-0.723215497809873	-1.75469113205822	-1.57833723214418	"chr11"	88048567	88048588	22	"+"	34	43	5	7	7	14	9	0	2	0	0	0	2	1	1	2	1	0	3	4	1	0	1	1	0	2	4	c("ENSMUST00000139129", "ENSMUST00000107920", "ENSMUST00000171976", "ENSMUST00000079866", "ENSMUST00000134824")
"ENSMUSG00000018379:E007"	"ENSMUSG00000018379"	"E007"	15.6097592149802	0.025403388106039	14.4818888691187	0.00590574613190692	0.011737670437165	9.56762703443126	10.5988537918222	18.2377291895819	17.6867880215144	20.9467237366631	-0.930693051735658	-0.78301785466106	-0.0442540346095525	0.199798502291204	"chr11"	88048589	88048674	86	"+"	162	126	99	47	65	92	102	1	5	3	4	5	4	2	3	4	1	3	5	23	39	13	36	40	27	35	36	c("ENSMUST00000139129", "ENSMUST00000134824", "ENSMUST00000107920", "ENSMUST00000079866", "ENSMUST00000171976", "ENSMUST00000172186")
"ENSMUSG00000018379:E008"	"ENSMUSG00000018379"	"E008"	1.59463364184712	0.012938296916535	20.6115045702926	0.000378066429953306	0.000920090240243504	1.59609837197332	2.88713947178965	0.527129412907365	2.23862139533102	0.903181750337571	1.59832047229252	2.45341170358928	2.08638145511528	0.77685914115867	"chr11"	88048675	88048826	152	"+"	4	0	3	4	2	2	5	0	2	1	1	0	2	1	0	1	0	0	1	3	6	0	5	2	1	1	2	ENSMUST00000171976
"ENSMUSG00000018379:E009"	"ENSMUSG00000018379"	"E009"	26.4793851688948	0.00659463764295477	66.0440181060644	1.55054238599761e-13	7.70425748042564e-13	15.9824697459827	15.3956380587586	25.8587038828481	40.9080748049165	38.5577197951884	-0.694159601787553	-0.748128304825875	0.661735678758483	0.576369772117955	"chr11"	88049043	88049092	50	"+"	219	114	150	84	108	145	167	5	8	5	7	2	5	9	6	5	4	5	1	60	78	45	72	64	67	67	58	c("ENSMUST00000107920", "ENSMUST00000139129", "ENSMUST00000079866", "ENSMUST00000134824", "ENSMUST00000172186")
"ENSMUSG00000018379:E010"	"ENSMUSG00000018379"	"E010"	37.0686086824229	0.00551150494085796	4.77486182355233	0.311187666097549	0.390622412443503	32.4357369240818	34.1631750371169	39.073973010617	37.2465058015103	36.233732552354	-0.268623738554093	-0.193765893533994	-0.069102866387275	-0.108874525004601	"chr11"	88049093	88049215	123	"+"	335	152	194	171	160	228	252	12	10	13	15	11	10	9	7	9	9	13	14	57	71	43	61	51	68	69	53	c("ENSMUST00000107920", "ENSMUST00000139129", "ENSMUST00000079866", "ENSMUST00000134824")
"ENSMUSG00000018379:E011"	"ENSMUSG00000018379"	"E011"	6.11564094386765	0.0286232618286699	32.7465421302309	1.34604730072786e-06	4.19650040815156e-06	9.0440572428454	10.5691512060574	3.3519295448879	4.65201153512953	1.64848089033466	1.43197829845557	1.65679579045356	0.47286284916335	-1.02385466199064	"chr11"	88049216	88049411	196	"+"	18	13	10	24	15	30	16	3	4	3	5	6	1	3	2	4	1	4	3	8	5	7	9	2	6	2	1	ENSMUST00000079866
"ENSMUSG00000018379:E012"	"ENSMUSG00000018379"	"E012"	118.333346562755	0.0035287552830588	32.3024174964706	1.65925791258391e-06	5.10623241485499e-06	129.30508778408	103.692446391949	105.441137260171	134.77221238337	112.394205715766	0.294341206105094	-0.0241270330440918	0.354085233230823	0.0921298258189935	"chr11"	88049412	88049598	187	"+"	831	511	498	401	425	635	718	56	45	26	40	28	21	42	37	28	51	34	51	236	231	170	200	192	201	184	169	c("ENSMUST00000139129", "ENSMUST00000079866", "ENSMUST00000107920", "ENSMUST00000132983")
"ENSMUSG00000018379:E013"	"ENSMUSG00000018379"	"E013"	28.3826078337414	0.0184357711136333	26.8378847450168	2.14368407043374e-05	5.97975030173623e-05	34.5560395356722	36.0591241465738	26.6745772509033	19.5545988724915	15.6841474270098	0.373472473000071	0.434898948203878	-0.44795746476329	-0.766158298839052	"chr11"	88049599	88049976	378	"+"	216	71	126	134	143	170	157	12	23	14	9	9	8	11	8	8	14	9	15	34	30	17	42	28	27	24	25	c("ENSMUST00000139129", "ENSMUST00000079866", "ENSMUST00000132983")
"ENSMUSG00000018379:E014"	"ENSMUSG00000018379"	"E014"	7.4089813951883	0.00652748117266835	19.6847316162409	0.000576287097698941	0.00136083636436829	5.85564920479	9.60746383673636	5.12390926079759	9.63741587996905	7.97257370194529	0.192584201224266	0.906910713629237	0.911401435292615	0.637800602191446	"chr11"	88049977	88050095	119	"+"	48	22	15	23	22	31	34	4	7	1	2	5	1	1	1	4	2	3	0	9	20	14	17	18	16	10	9	c("ENSMUST00000139129", "ENSMUST00000107920", "ENSMUST00000132983", "ENSMUST00000079866", "ENSMUST00000134824", "ENSMUST00000172186")
"ENSMUSG00000018379:E015"	"ENSMUSG00000018379"	"E015"	1.69780043171102	0.012869374330863	44.8991439782816	4.17262815577937e-09	1.6586196919223e-08	0.00369078277051781	0.480857800641268	1.10844973560872	4.8194355093666	3.31622727203001	-8.23040080812399	-1.20486112228938	2.12032082600864	1.58099953246785	"chr11"	88050096	88050410	315	"+"	5	3	2	6	8	7	11	0	0	0	1	0	0	0	0	0	0	0	0	6	10	7	7	7	5	2	8	c("ENSMUST00000139129", "ENSMUST00000079866", "ENSMUST00000107920")
"ENSMUSG00000018379:E016"	"ENSMUSG00000018379"	"E016"	8.87960431665265	0.0554647344650313	14.4500427581652	0.0059889421617863	0.0118536324115024	7.41720936194869	15.363457399697	6.88909546633573	8.55269785310506	4.51561736595812	0.106561921375879	1.15711644179307	0.312065003379257	-0.609391326960482	"chr11"	88050411	88050976	566	"+"	32	19	10	33	49	64	54	9	4	4	7	4	4	4	2	0	0	4	4	13	16	11	13	8	9	6	7	c("ENSMUST00000139129", "ENSMUST00000079866")
"ENSMUSG00000018379:E017"	"ENSMUSG00000018379"	"E017"	20.4991685731469	0.00350894006742532	16.6550060908999	0.00225515698321405	0.00486746552485567	15.4263614486661	25.0006762711569	20.9068232488548	21.7899749966146	14.5970876633359	-0.438576044284376	0.257993256607421	0.0596906771287763	-0.518293305232773	"chr11"	88050977	88051051	75	"+"	162	98	65	93	101	138	137	12	10	9	10	5	6	4	4	3	1	13	4	36	38	24	38	29	24	26	18	c("ENSMUST00000139129", "ENSMUST00000079866", "ENSMUST00000134824", "ENSMUST00000172186", "ENSMUST00000132983")
"ENSMUSG00000018379:E018"	"ENSMUSG00000018379"	"E018"	22.8147496905688	0.0282790069210288	18.7620906310896	0.000875195088559624	0.00198794312972829	17.5493827676363	30.382060813942	24.7596265124414	18.8727023727448	13.4644653976495	-0.496569262179919	0.295230178778289	-0.391688535820493	-0.878832603100998	"chr11"	88051052	88051122	71	"+"	149	103	84	118	134	179	166	9	12	10	14	10	8	5	5	2	2	18	1	31	39	17	31	27	16	28	18	c("ENSMUST00000139129", "ENSMUST00000079866", "ENSMUST00000134824", "ENSMUST00000172186")
"ENSMUSG00000018379:E019"	"ENSMUSG00000018379"	"E019"	60.3803116906234	0.0502810965988678	34.7877792794264	5.13574304989177e-07	1.71311149286599e-06	32.0213267142107	90.7755178234677	62.185728464961	62.3037191063247	36.2202534310712	-0.957550438780089	0.545719732904848	0.00273476294512735	-0.779786881131713	"chr11"	88051123	88051472	350	"+"	317	252	306	290	395	343	396	54	35	32	29	26	15	5	18	4	4	25	4	99	85	90	110	54	51	64	69	c("ENSMUST00000139129", "ENSMUST00000079866", "ENSMUST00000134824")
"ENSMUSG00000018379:E020"	"ENSMUSG00000018379"	"E020"	0.669152412531223	0.0200892019767714	4.06564552610854	0.397194588016847	0.476034719809136	0.00369051713133342	1.44132179481989	0.608047294498673	0.800857860719361	0.451206912420679	-7.36421674484166	1.24513702554819	0.397362668154525	-0.430394372457123	"chr11"	88051473	88051490	18	"+"	2	1	1	4	6	5	4	1	2	0	0	0	0	0	0	0	0	0	0	1	1	1	2	0	1	1	1	c("ENSMUST00000139129", "ENSMUST00000079866")
"ENSMUSG00000018379:E021"	"ENSMUSG00000018379"	"E021"	2.66888235496362	0.0140009589854042	20.7959481743917	0.000347572090695142	0.000850214806469655	1.06456698239386	0.96168175305793	3.58146264373617	5.27670466550141	1.80668555861529	-1.75028216737113	-1.89691744355272	0.559088344705432	-0.987203457421519	"chr11"	88051491	88053755	2265	"+"	22	11	11	17	19	28	28	0	1	0	1	0	0	0	0	2	0	0	0	7	8	5	13	5	1	5	1	ENSMUST00000139129
"ENSMUSG00000018566:E001"	"ENSMUSG00000018566"	"E001"	1.87871793207461	0.0469239069050843	4.17836775901878	0.382404266711678	0.461789456256888	1.54886134471723	1.55681902197437	1.13246228221626	0.589899691393465	1.09891414557332	0.451744998038986	0.459138242214185	-0.940921441144869	-0.043384322846623	"chr11"	69942539	69942542	4	"-"	0	0	1	0	0	0	1	2	1	0	0	4	0	2	1	1	1	0	2	2	4	0	2	6	4	3	1	ENSMUST00000178809
"ENSMUSG00000018566:E002"	"ENSMUSG00000018566"	"E002"	1896.20120177043	0.00171619319885129	70.9408720644672	1.43656842343223e-14	7.61381264419082e-14	1243.2923103497	1255.27284825794	1054.53325131091	1287.2872395796	1042.80781902791	0.237560941587078	0.251396398336803	0.287729419476293	-0.0161312811620361	"chr11"	69942543	69943572	1030	"-"	304	224	229	205	288	291	312	1089	1059	1045	848	772	788	1009	905	814	986	778	1113	4643	4438	3316	4981	3144	3698	2945	3430	c("ENSMUST00000178809", "ENSMUST00000018710")
"ENSMUSG00000018566:E003"	"ENSMUSG00000018566"	"E003"	10.492357339403	0.00729873643960148	65.4864273270992	2.03230753826835e-13	9.99392469849487e-13	8.40431369889743	9.39509508974586	14.1544794049765	3.99177501727921	1.88744628025946	-0.752056770506487	-0.591279019927963	-1.826156373065	-2.90675119985579	"chr11"	69943792	69944058	267	"-"	7	5	4	2	2	3	2	8	10	6	7	2	9	6	8	3	4	7	10	15	18	8	13	6	5	3	10	ENSMUST00000141837
"ENSMUSG00000018566:E004"	"ENSMUSG00000018566"	"E004"	287.010931442768	0.00225261715938327	3.5557539881338	0.469451620999038	0.543548693760596	196.503298035849	179.209157663157	195.994562003297	186.358966246891	168.916584341072	0.00373989994353268	-0.129169264781583	-0.0727293935851939	-0.214502646544002	"chr11"	69944059	69944262	204	"-"	68	34	47	40	51	52	54	161	154	140	102	108	136	157	124	147	155	106	199	620	653	534	696	514	563	506	559	c("ENSMUST00000141837", "ENSMUST00000178809", "ENSMUST00000018710")
"ENSMUSG00000018566:E005"	"ENSMUSG00000018566"	"E005"	19.0653475863662	0.00939598929294208	88.4023950782125	2.87616472946671e-18	1.80517181046792e-17	13.9134233106747	14.2935975503166	40.2573090053755	10.7637392713201	6.60337455739008	-1.53277330908243	-1.49388166519652	-1.90307138842173	-2.60797535261606	"chr11"	69944263	69944786	524	"-"	8	6	17	5	9	10	16	16	12	6	11	9	10	11	7	4	11	13	17	37	45	20	44	23	23	18	20	ENSMUST00000178809
"ENSMUSG00000018566:E006"	"ENSMUSG00000018566"	"E006"	108.991355489507	0.00564729253619406	87.1805664190463	5.22661810147993e-18	3.19627799282811e-17	57.0880597120977	52.7961963576404	75.7716392316494	89.1308133776754	103.192619097098	-0.408468929885072	-0.521223963272707	0.234266312236984	0.445609920600517	"chr11"	69944787	69944888	102	"-"	31	10	19	21	11	19	23	41	37	38	42	44	34	44	36	35	48	43	52	308	376	219	296	316	367	309	319	c("ENSMUST00000141837", "ENSMUST00000178809", "ENSMUST00000018710")
"ENSMUSG00000018566:E007"	"ENSMUSG00000018566"	"E007"	140.530328504732	0.00146257727552785	158.10777917373	3.72146909995632e-33	3.28729770496142e-32	65.4804688723583	82.2701441084297	91.670012844455	111.614929747397	129.581781191036	-0.485385223377492	-0.1560809050265	0.284008235955303	0.49934111314872	"chr11"	69945002	69945106	105	"-"	37	13	17	17	23	37	18	70	67	63	48	58	62	58	28	47	54	41	68	417	402	264	428	410	475	339	423	c("ENSMUST00000141837", "ENSMUST00000178809", "ENSMUST00000018710")
"ENSMUSG00000018566:E008"	"ENSMUSG00000018566"	"E008"	185.894506320453	0.00592326933364534	97.7969668403837	2.895648374781e-20	1.94538630249371e-19	92.758413306118	95.2282604631995	125.264808733093	159.323875691083	164.381566003491	-0.43343112101761	-0.39551948375869	0.346981311971973	0.392067354020231	"chr11"	69945269	69945456	188	"-"	42	35	22	25	24	30	43	84	86	69	57	65	65	80	53	82	75	56	72	530	616	418	576	505	512	475	582	c("ENSMUST00000152487", "ENSMUST00000178363", "ENSMUST00000178809", "ENSMUST00000018710", "ENSMUST00000141837")
"ENSMUSG00000018566:E009"	"ENSMUSG00000018566"	"E009"	347.330772234231	0.00322427490564563	103.307872670003	1.94272498288143e-21	1.36276443652124e-20	183.103866698826	211.688901798844	211.140749434246	311.542264731489	204.09717744868	-0.205542783116761	0.00374059453386934	0.561222856030579	-0.0489488098768269	"chr11"	69945563	69945725	163	"-"	80	50	60	35	38	55	55	170	193	207	126	121	128	139	130	122	146	119	171	1055	1073	869	1187	635	698	517	731	c("ENSMUST00000152487", "ENSMUST00000141837", "ENSMUST00000178809", "ENSMUST00000179298", "ENSMUST00000178363", "ENSMUST00000018710")
"ENSMUSG00000018566:E010"	"ENSMUSG00000018566"	"E010"	124.101702642801	0.000937635744537864	6.27603365442491	0.179460494542807	0.245984643381951	82.7400315729239	78.4560222824049	69.0935653341074	78.0569629780293	81.3868655797822	0.26003414904087	0.18333283362788	0.175975972776239	0.236244628413383	"chr11"	69945838	69945907	70	"-"	30	14	18	17	18	18	7	71	64	69	53	46	48	60	61	53	61	43	96	287	260	211	297	261	283	226	265	c("ENSMUST00000152487", "ENSMUST00000141837", "ENSMUST00000178809", "ENSMUST00000179298", "ENSMUST00000178363", "ENSMUST00000018710")
"ENSMUSG00000018566:E011"	"ENSMUSG00000018566"	"E011"	93.9695770073274	0.00121096342565935	92.8852818449457	3.20912163660227e-19	2.06858246035038e-18	49.3452042364029	52.7591363950624	48.139434389034	72.7987973632506	81.2139971962533	0.0356906877278488	0.132201758497665	0.596695426220474	0.754509205621916	"chr11"	69945908	69945953	46	"-"	17	11	10	11	12	13	11	41	45	38	44	35	33	31	40	32	39	26	55	253	238	198	295	266	280	211	275	c("ENSMUST00000152487", "ENSMUST00000142500", "ENSMUST00000141837", "ENSMUST00000178809", "ENSMUST00000179298", "ENSMUST00000178363", "ENSMUST00000018710")
"ENSMUSG00000018566:E012"	"ENSMUSG00000018566"	"E012"	24.2631728125583	0.00675522580559091	318.825959162986	9.39857755928252e-68	2.13481975989417e-66	22.8201887472326	25.2730185661414	19.2510736223853	2.36323240189289	1.33449591543776	0.245371817893488	0.392659081198853	-3.02610548938561	-3.85057211153866	"chr11"	69945954	69946068	115	"-"	10	6	2	5	4	5	2	23	18	19	27	14	12	22	17	19	14	13	18	10	11	3	8	4	6	4	3	ENSMUST00000178809
"ENSMUSG00000018566:E013"	"ENSMUSG00000018566"	"E013"	147.496090380401	0.00228426545032985	69.0410484326454	3.61748040198606e-14	1.85541736747027e-13	80.1309983478669	86.6442712731137	89.4267230484153	110.011634973143	121.834916682761	-0.15834555965469	-0.0456016461769239	0.298878197082432	0.446149738605434	"chr11"	69946069	69946193	125	"-"	33	24	12	19	14	22	34	86	83	63	54	54	48	77	46	53	62	54	70	351	392	300	440	358	432	324	432	c("ENSMUST00000152487", "ENSMUST00000141837", "ENSMUST00000178809", "ENSMUST00000179298", "ENSMUST00000135437", "ENSMUST00000018710")
"ENSMUSG00000018566:E014"	"ENSMUSG00000018566"	"E014"	217.684318205082	0.00382328373184604	36.1635171744188	2.6779990557206e-07	9.32412809911479e-07	133.736326930562	125.146993366304	117.893105964409	156.558063793642	162.748570218944	0.181912043042074	0.0861442746562433	0.409218462590651	0.465165512760511	"chr11"	69946286	69946458	173	"-"	47	34	22	29	21	21	34	116	100	98	93	84	69	118	96	85	85	78	143	510	527	434	637	425	617	487	542	c("ENSMUST00000141837", "ENSMUST00000135437", "ENSMUST00000178809", "ENSMUST00000179298", "ENSMUST00000018710")
"ENSMUSG00000018566:E015"	"ENSMUSG00000018566"	"E015"	140.681001501269	0.00382078293725037	107.346276643647	2.67809639061785e-22	1.99601871613236e-21	72.0472991823596	77.4976061510971	77.5754664873533	107.971040778067	131.832243183302	-0.106656117695821	-0.00144871999408619	0.476972042602094	0.765030891758367	"chr11"	69946568	69946684	117	"-"	33	21	17	16	14	21	15	69	76	62	53	51	36	61	36	48	60	40	81	354	419	301	374	371	467	396	440	c("ENSMUST00000152487", "ENSMUST00000142500", "ENSMUST00000141837", "ENSMUST00000178809", "ENSMUST00000179298", "ENSMUST00000178363", "ENSMUST00000135437", "ENSMUST00000018710")
