"groupID"	"featureID"	"exonBaseMean"	"dispersion"	"stat"	"pvalue"	"padj"	"genomicData.seqnames"	"genomicData.start"	"genomicData.end"	"genomicData.width"	"genomicData.strand"	"countData.SRR33"	"countData.SRR34"	"countData.SRR35"	"countData.SRR36"	"countData.SRR37"	"countData.SRR38"	"countData.SRR39"	"countData.SRR52"	"countData.SRR53"	"countData.SRR54"	"countData.SRR55"	"transcripts"
"ENSMUSG00000034818:E008"	"ENSMUSG00000034818"	"E008"	0.534229040747854	0.0407158027883711	1.30155127374671	0.253930059943567	0.4353308091821	"chr10"	81466925	81467014	90	"-"	1	0	4	1	1	2	0	0	0	0	0	c("ENSMUST00000118763", "ENSMUST00000119060", "ENSMUST00000120508", "ENSMUST00000120856")
"ENSMUSG00000034818:E009"	"ENSMUSG00000034818"	"E009"	0.229056001955155	0.0818243118319821	0.394161693275905	0.530119910873766	NA	"chr10"	81467015	81467071	57	"-"	1	0	1	1	0	1	0	0	0	0	0	c("ENSMUST00000145375", "ENSMUST00000118763", "ENSMUST00000119060", "ENSMUST00000120508", "ENSMUST00000120856")
"ENSMUSG00000034818:E010"	"ENSMUSG00000034818"	"E010"	0.601281952959575	0.0502270741544878	0.126814023165807	0.721758513408635	0.857694224520172	"chr10"	81467156	81467297	142	"-"	0	1	2	1	1	2	0	0	0	0	1	c("ENSMUST00000145375", "ENSMUST00000118763", "ENSMUST00000119060", "ENSMUST00000120508", "ENSMUST00000120856")
"ENSMUSG00000034818:E011"	"ENSMUSG00000034818"	"E011"	0	NA	NA	NA	NA	"chr10"	81467507	81467758	252	"-"	0	0	0	0	0	0	0	0	0	0	0	ENSMUST00000141207
"ENSMUSG00000034818:E012"	"ENSMUSG00000034818"	"E012"	0.316121714110897	0.108180133519376	1.42876382066703	0.231966289570232	0.413576907739097	"chr10"	81467759	81467984	226	"-"	0	0	2	0	0	0	0	0	1	0	0	c("ENSMUST00000141207", "ENSMUST00000128494")
"ENSMUSG00000034818:E013"	"ENSMUSG00000034818"	"E013"	0.682143973539076	0.0390434055209899	1.71166340141971	0.190769694834786	0.363405388259421	"chr10"	81467985	81468131	147	"-"	1	2	4	0	2	2	0	0	0	0	0	c("ENSMUST00000128494", "ENSMUST00000119060", "ENSMUST00000120508", "ENSMUST00000118763", "ENSMUST00000120856", "ENSMUST00000141207", "ENSMUST00000145375")
"ENSMUSG00000034818:E014"	"ENSMUSG00000034818"	"E014"	0.190267286259387	0.102345000649161	0.174946854250237	0.675752289275017	NA	"chr10"	81469444	81469444	1	"-"	0	0	2	0	1	0	0	0	0	0	0	c("ENSMUST00000128494", "ENSMUST00000119060", "ENSMUST00000120508", "ENSMUST00000118763", "ENSMUST00000120856", "ENSMUST00000141207", "ENSMUST00000145375")
"ENSMUSG00000034818:E015"	"ENSMUSG00000034818"	"E015"	0.190267286259387	0.102345000649161	0.174946854250237	0.675752289275017	NA	"chr10"	81469445	81469523	79	"-"	0	0	2	0	1	0	0	0	0	0	0	c("ENSMUST00000128494", "ENSMUST00000147524", "ENSMUST00000145375", "ENSMUST00000120508", "ENSMUST00000118763", "ENSMUST00000120856", "ENSMUST00000141207", "ENSMUST00000119060")
"ENSMUSG00000034818:E016"	"ENSMUSG00000034818"	"E016"	0.241376079500739	0.0767169937217202	0.363939467990861	0.546326454567916	NA	"chr10"	81470629	81470757	129	"-"	0	0	2	0	1	1	0	0	0	0	0	c("ENSMUST00000147524", "ENSMUST00000119060", "ENSMUST00000120508", "ENSMUST00000118763", "ENSMUST00000120856", "ENSMUST00000141207", "ENSMUST00000145375")
"ENSMUSG00000034818:E017"	"ENSMUSG00000034818"	"E017"	0	NA	NA	NA	NA	"chr10"	81470758	81470807	50	"-"	0	0	0	0	0	0	0	0	0	0	0	ENSMUST00000145375
"ENSMUSG00000034818:E018"	"ENSMUSG00000034818"	"E018"	0.0626733676754682	0.241050307343442	-0.083611735779499	1	NA	"chr10"	81471306	81471308	3	"-"	0	0	0	0	1	0	0	0	0	0	0	c("ENSMUST00000141207", "ENSMUST00000118763", "ENSMUST00000119060", "ENSMUST00000147524")
"ENSMUSG00000034818:E019"	"ENSMUSG00000034818"	"E019"	0.0626733676754682	0.241050307343442	-0.083611735779499	1	NA	"chr10"	81471309	81471357	49	"-"	0	0	0	0	1	0	0	0	0	0	0	c("ENSMUST00000147524", "ENSMUST00000118763", "ENSMUST00000120508", "ENSMUST00000120856", "ENSMUST00000141207", "ENSMUST00000119060")
"ENSMUSG00000034818:E020"	"ENSMUSG00000034818"	"E020"	0	NA	NA	NA	NA	"chr10"	81472821	81473002	182	"-"	0	0	0	0	0	0	0	0	0	0	0	ENSMUST00000147524
"ENSMUSG00000034818:E021"	"ENSMUSG00000034818"	"E021"	0	NA	NA	NA	NA	"chr10"	81473020	81473127	108	"-"	0	0	0	0	0	0	0	0	0	0	0	c("ENSMUST00000119060", "ENSMUST00000120856")
"ENSMUSG00000034818:E022"	"ENSMUSG00000034818"	"E022"	0	NA	NA	NA	NA	"chr10"	81473128	81473131	4	"-"	0	0	0	0	0	0	0	0	0	0	0	ENSMUST00000120856
"ENSMUSG00000034818:E023"	"ENSMUSG00000034818"	"E023"	0	NA	NA	NA	NA	"chr10"	81473320	81473378	59	"-"	0	0	0	0	0	0	0	0	0	0	0	ENSMUST00000141207
"ENSMUSG00000034818:E024"	"ENSMUSG00000034818"	"E024"	0.141063723416935	0.138534075991219	0.0238565344548078	0.877250511794542	NA	"chr10"	81473449	81474844	1396	"-"	0	1	1	0	0	0	0	0	0	0	0	ENSMUST00000120856
"ENSMUSG00000034818:E025"	"ENSMUSG00000034818"	"E025"	0.0448582862876474	0.24959395373515	-0.0827177272526001	1	NA	"chr10"	81476869	81476951	83	"-"	1	0	0	0	0	0	0	0	0	0	0	c("ENSMUST00000118763", "ENSMUST00000120508", "ENSMUST00000128494")
"ENSMUSG00000034818:E026"	"ENSMUSG00000034818"	"E026"	0.133088922426156	0.135492992546046	0.0216051402955202	0.883142383052371	NA	"chr10"	81482461	81482672	212	"-"	0	0	1	1	0	0	0	0	0	0	0	c("ENSMUST00000118763", "ENSMUST00000120508", "ENSMUST00000128494")
"ENSMUSG00000034818:E027"	"ENSMUSG00000034818"	"E027"	0	NA	NA	NA	NA	"chr10"	81482673	81482684	12	"-"	0	0	0	0	0	0	0	0	0	0	0	c("ENSMUST00000118763", "ENSMUST00000120508")
"ENSMUSG00000034818:E028"	"ENSMUSG00000034818"	"E028"	0	NA	NA	NA	NA	"chr10"	81482685	81482709	25	"-"	0	0	0	0	0	0	0	0	0	0	0	ENSMUST00000118763
"ENSMUSG00000036109:E001"	"ENSMUSG00000036109"	"E001"	28.5113254986663	0.0255006906642092	1.5040152962942	0.220054575160435	0.403836418151568	"chrX"	51117269	51120079	2811	"-"	65	49	52	55	79	90	80	5	1	0	2	ENSMUST00000114875
"ENSMUSG00000036109:E002"	"ENSMUSG00000036109"	"E002"	0.296675348606012	0.253589236272529	-0.136398238020419	1	1	"chrX"	51120080	51120451	372	"-"	1	0	1	0	3	0	0	0	0	0	0	c("ENSMUST00000114875", "ENSMUST00000041495", "ENSMUST00000114876")
"ENSMUSG00000036109:E003"	"ENSMUSG00000036109"	"E003"	0	NA	NA	NA	NA	"chrX"	51120452	51120488	37	"-"	0	0	0	0	0	0	0	0	0	0	0	c("ENSMUST00000114876", "ENSMUST00000041495", "ENSMUST00000150014", "ENSMUST00000114875")
"ENSMUSG00000036109:E004"	"ENSMUSG00000036109"	"E004"	0.273203687271625	0.0646631619575065	-0.150866690607856	1	1	"chrX"	51120489	51120884	396	"-"	1	0	1	1	0	0	2	0	0	0	0	c("ENSMUST00000041495", "ENSMUST00000136404", "ENSMUST00000114875", "ENSMUST00000150014", "ENSMUST00000114876")
"ENSMUSG00000036109:E005"	"ENSMUSG00000036109"	"E005"	1.3235176720485	0.0207603808999336	0.23507601972031	0.627785314675728	0.782948894581875	"chrX"	51120885	51121005	121	"-"	4	1	1	4	3	4	7	0	0	0	0	c("ENSMUST00000136404", "ENSMUST00000114876", "ENSMUST00000150014", "ENSMUST00000148116", "ENSMUST00000114875", "ENSMUST00000041495")
"ENSMUSG00000036109:E006"	"ENSMUSG00000036109"	"E006"	0.649341186244232	0.0355513848947725	-0.056964772494652	1	1	"chrX"	51121006	51121018	13	"-"	1	1	0	3	2	1	3	0	0	0	0	c("ENSMUST00000114876", "ENSMUST00000041495", "ENSMUST00000150014", "ENSMUST00000114875")
"ENSMUSG00000036109:E007"	"ENSMUSG00000036109"	"E007"	0	NA	NA	NA	NA	"chrX"	51122799	51122885	87	"-"	0	0	0	0	0	0	0	0	0	0	0	c("ENSMUST00000136404", "ENSMUST00000148116")
"ENSMUSG00000036109:E008"	"ENSMUSG00000036109"	"E008"	9.33004452865673	0.00859851638083446	0.448194691918644	0.503193515441761	0.689214299330745	"chrX"	51123817	51123911	95	"-"	20	25	23	18	19	20	28	0	0	1	0	c("ENSMUST00000136404", "ENSMUST00000114876", "ENSMUST00000150014", "ENSMUST00000148116", "ENSMUST00000114875", "ENSMUST00000041495")
"ENSMUSG00000036109:E009"	"ENSMUSG00000036109"	"E009"	0.702864363069997	0.10137159665362	-0.0567328675630989	1	1	"chrX"	51123912	51126125	2214	"-"	0	2	1	2	4	0	2	0	0	0	0	ENSMUST00000150014
"ENSMUSG00000036109:E010"	"ENSMUSG00000036109"	"E010"	0	NA	NA	NA	NA	"chrX"	51126126	51126161	36	"-"	0	0	0	0	0	0	0	0	0	0	0	c("ENSMUST00000136404", "ENSMUST00000148116", "ENSMUST00000150014")
"ENSMUSG00000036109:E011"	"ENSMUSG00000036109"	"E011"	0.364624721529853	0.156162614367698	-0.138600717393786	1	1	"chrX"	51126162	51127370	1209	"-"	1	1	3	0	0	1	0	0	0	0	0	ENSMUST00000150014
"ENSMUSG00000036109:E012"	"ENSMUSG00000036109"	"E012"	8.8392654238122	0.00898901356495207	0.0720654765953697	0.788352850716461	0.90588251882786	"chrX"	51128921	51128966	46	"-"	21	25	13	20	16	22	24	0	0	2	0	c("ENSMUST00000136404", "ENSMUST00000148116", "ENSMUST00000114875", "ENSMUST00000041495", "ENSMUST00000114876")
"ENSMUSG00000036109:E013"	"ENSMUSG00000036109"	"E013"	11.7998468669868	0.00957641241496041	0.2707887828537	0.602803140314027	0.76845896513315	"chrX"	51128967	51129071	105	"-"	23	28	17	23	25	33	41	0	0	3	0	c("ENSMUST00000148116", "ENSMUST00000114875", "ENSMUST00000041495", "ENSMUST00000114876")
"ENSMUSG00000036109:E014"	"ENSMUSG00000036109"	"E014"	13.706212371052	0.0163176261182912	0.0496148457299341	0.823734831008247	0.923530663866203	"chrX"	51130105	51130341	237	"-"	47	31	22	20	28	39	43	0	2	1	0	c("ENSMUST00000136404", "ENSMUST00000148116", "ENSMUST00000114875", "ENSMUST00000041495", "ENSMUST00000114876")
"ENSMUSG00000036109:E015"	"ENSMUSG00000036109"	"E015"	6.84887537586657	0.0891789560873424	2.29984485140653	0.129386922317212	0.273862120070811	"chrX"	51131429	51131620	192	"-"	32	13	12	21	4	23	16	0	0	0	0	c("ENSMUST00000136404", "ENSMUST00000148116", "ENSMUST00000114875", "ENSMUST00000041495", "ENSMUST00000114876")
"ENSMUSG00000036109:E016"	"ENSMUSG00000036109"	"E016"	6.88238435238928	0.0662913200538093	0.0735659620933973	0.786213787514366	0.90588251882786	"chrX"	51139204	51139366	163	"-"	24	7	22	23	11	10	19	0	0	0	1	c("ENSMUST00000136404", "ENSMUST00000148116", "ENSMUST00000114875", "ENSMUST00000041495", "ENSMUST00000114876")
"ENSMUSG00000036109:E017"	"ENSMUSG00000036109"	"E017"	1.30314429996669	0.442988828320228	0.060418143148695	0.805836264735747	0.917115863083571	"chrX"	51139367	51139368	2	"-"	3	0	8	4	0	0	8	0	0	0	0	c("ENSMUST00000136404", "ENSMUST00000114875", "ENSMUST00000041495", "ENSMUST00000114876")
"ENSMUSG00000036109:E018"	"ENSMUSG00000036109"	"E018"	0.424862167266455	0.0799084375968922	4.51155446177388	0.0336666308477188	0.0969366784753283	"chrX"	51146392	51146415	24	"-"	1	1	0	0	1	0	0	0	0	1	0	ENSMUST00000041495
"ENSMUSG00000036109:E019"	"ENSMUSG00000036109"	"E019"	0	NA	NA	NA	NA	"chrX"	51164417	51164417	1	"-"	0	0	0	0	0	0	0	0	0	0	0	ENSMUST00000156028
"ENSMUSG00000036109:E020"	"ENSMUSG00000036109"	"E020"	4.4780273175763	0.0254831612209521	1.46290643291725	0.226468242490055	0.411089092346078	"chrX"	51164418	51164664	247	"-"	6	6	13	12	13	9	17	0	0	0	0	c("ENSMUST00000136404", "ENSMUST00000156028", "ENSMUST00000114876")
"ENSMUSG00000036109:E021"	"ENSMUSG00000036109"	"E021"	0	NA	NA	NA	NA	"chrX"	51164665	51164674	10	"-"	0	0	0	0	0	0	0	0	0	0	0	ENSMUST00000136404
"ENSMUSG00000036109:E022"	"ENSMUSG00000036109"	"E022"	1.30346804596349	0.0277841399547471	0.213582957418936	0.64397349648309	0.795971234537972	"chrX"	51205774	51205832	59	"-"	6	1	4	5	1	2	4	0	0	0	0	c("ENSMUST00000114875", "ENSMUST00000114876")
"ENSMUSG00000036109:E023"	"ENSMUSG00000036109"	"E023"	1.13559947524702	0.0287827056778828	0.12308929987573	0.725707751181629	0.859526201754128	"chrX"	51205833	51205990	158	"-"	2	1	4	5	2	1	4	0	0	0	0	ENSMUST00000114876
"ENSMUSG00000036109:E024"	"ENSMUSG00000036109"	"E024"	0	NA	NA	NA	NA	"chrX"	51206425	51206532	108	"-"	0	0	0	0	0	0	0	0	0	0	0	ENSMUST00000156028
"ENSMUSG00000037070:E001"	"ENSMUSG00000037070"	"E001"	82.8067878046011	0.0250130368409601	1.08319637732606	0.29798360349414	0.486173728506545	"chr8"	78505271	78506863	1593	"-"	222	123	169	121	163	198	211	24	18	13	21	ENSMUST00000049245
"ENSMUSG00000037070:E002"	"ENSMUSG00000037070"	"E002"	9.66859065565532	0.0258053997376298	1.07916133755651	0.298885246267497	0.486173728506545	"chr8"	78508799	78508928	130	"-"	33	25	12	10	22	24	24	3	3	0	0	ENSMUST00000049245
"ENSMUSG00000041052:E001"	"ENSMUSG00000041052"	"E001"	0	NA	NA	NA	NA	"chr4"	19818725	19819492	768	"+"	0	0	0	0	0	0	0	0	0	0	0	ENSMUST00000035890
"ENSMUSG00000041052:E002"	"ENSMUSG00000041052"	"E002"	0	NA	NA	NA	NA	"chr4"	19823924	19824055	132	"+"	0	0	0	0	0	0	0	0	0	0	0	ENSMUST00000035890
"ENSMUSG00000041052:E003"	"ENSMUSG00000041052"	"E003"	0	NA	NA	NA	NA	"chr4"	19839222	19839583	362	"+"	0	0	0	0	0	0	0	0	0	0	0	ENSMUST00000035890
"ENSMUSG00000041052:E004"	"ENSMUSG00000041052"	"E004"	0.0511087932413517	NA	NA	NA	NA	"chr4"	19841340	19842218	879	"+"	0	0	0	0	0	1	0	0	0	0	0	ENSMUST00000035890
"ENSMUSG00000041058:E001"	"ENSMUSG00000041058"	"E001"	0	NA	NA	NA	NA	"chr4"	19608296	19608299	4	"-"	0	0	0	0	0	0	0	0	0	0	0	ENSMUSTTV074090
"ENSMUSG00000041058:E002"	"ENSMUSG00000041058"	"E002"	0	NA	NA	NA	NA	"chr4"	19608300	19608302	3	"-"	0	0	0	0	0	0	0	0	0	0	0	c("ENSMUSTTV074090", "ENSMUSTTV074089")
"ENSMUSG00000041058:E003"	"ENSMUSG00000041058"	"E003"	0	NA	NA	NA	NA	"chr4"	19608303	19608313	11	"-"	0	0	0	0	0	0	0	0	0	0	0	c("ENSMUSTTV074089", "ENSMUSTTV074090", "ENSMUST00000108246")
"ENSMUSG00000041058:E004"	"ENSMUSG00000041058"	"E004"	29.0025209151282	0.0227049011638738	3.82604295420413	0.0504619335321407	0.135921659675282	"chr4"	19608314	19609672	1359	"-"	45	19	17	33	41	43	29	20	16	19	32	c("ENSMUST00000108246", "ENSMUSTTV074090", "ENSMUSTTV001276292", "ENSMUSTTV074089")
"ENSMUSG00000041058:E005"	"ENSMUSG00000041058"	"E005"	55.8367138363638	0.00696554316906654	2.39750596510476	0.121528864601236	0.264721570283562	"chr4"	19609673	19611796	2124	"-"	80	52	53	41	52	57	54	47	50	40	41	c("ENSMUST00000035982", "ENSMUST00000108246", "ENSMUSTTV074090", "ENSMUSTTV001276292", "ENSMUSTTV074089")
"ENSMUSG00000041058:E006"	"ENSMUSG00000041058"	"E006"	0	NA	NA	NA	NA	"chr4"	19611797	19611813	17	"-"	0	0	0	0	0	0	0	0	0	0	0	c("ENSMUST00000035982", "ENSMUSTTV074089", "ENSMUSTTV074090", "ENSMUST00000108246")
"ENSMUSG00000041058:E007"	"ENSMUSG00000041058"	"E007"	0	NA	NA	NA	NA	"chr4"	19618285	19618324	40	"-"	0	0	0	0	0	0	0	0	0	0	0	c("ENSMUST00000035982", "ENSMUSTTV074089", "ENSMUSTTV074090", "ENSMUST00000108246")
"ENSMUSG00000041058:E008"	"ENSMUSG00000041058"	"E008"	0.0511087932413517	0.214261984564688	0.540418858344225	0.462259189811431	NA	"chr4"	19618325	19618352	28	"-"	0	0	0	0	0	1	0	0	0	0	0	c("ENSMUST00000035982", "ENSMUST00000108246", "ENSMUSTTV074090", "ENSMUSTTV001276292", "ENSMUSTTV074089")
"ENSMUSG00000041058:E009"	"ENSMUSG00000041058"	"E009"	0.0511087932413517	0.214261984564688	0.540418858344225	0.462259189811431	NA	"chr4"	19618353	19618357	5	"-"	0	0	0	0	0	1	0	0	0	0	0	c("ENSMUST00000035982", "ENSMUSTTV074089", "ENSMUSTTV074090", "ENSMUST00000108246")
"ENSMUSG00000041058:E010"	"ENSMUSG00000041058"	"E010"	0.233386081814625	0.139040132090514	0.182620348227175	0.669130958736148	NA	"chr4"	19619154	19619155	2	"-"	1	0	0	0	0	0	0	0	1	0	0	ENSMUSTTV001276292
"ENSMUSG00000041058:E011"	"ENSMUSG00000041058"	"E011"	1.78093371977538	0.0715225548125713	7.99979296136993	0.004678269870235	0.0186016921030773	"chr4"	19619156	19619252	97	"-"	7	2	3	5	4	0	2	0	1	1	0	c("ENSMUST00000035982", "ENSMUSTTV001276292", "ENSMUST00000108246", "ENSMUSTTV074089")
"ENSMUSG00000041058:E012"	"ENSMUSG00000041058"	"E012"	0.0626733676754682	0.216437368714206	0.548844462457737	0.458790230869991	NA	"chr4"	19619253	19619257	5	"-"	0	0	0	0	1	0	0	0	0	0	0	ENSMUSTTV001276292
"ENSMUSG00000041058:E013"	"ENSMUSG00000041058"	"E013"	0	NA	NA	NA	NA	"chr4"	19621882	19621927	46	"-"	0	0	0	0	0	0	0	0	0	0	0	ENSMUSTTV001276292
"ENSMUSG00000041058:E014"	"ENSMUSG00000041058"	"E014"	0	NA	NA	NA	NA	"chr4"	19621928	19621977	50	"-"	0	0	0	0	0	0	0	0	0	0	0	c("ENSMUST00000035982", "ENSMUST00000108246", "ENSMUSTTV074090", "ENSMUSTTV001276292", "ENSMUSTTV074089")
"ENSMUSG00000041058:E015"	"ENSMUSG00000041058"	"E015"	0	NA	NA	NA	NA	"chr4"	19621978	19622032	55	"-"	0	0	0	0	0	0	0	0	0	0	0	c("ENSMUST00000035982", "ENSMUSTTV074089", "ENSMUSTTV074090", "ENSMUST00000108246")
"ENSMUSG00000041058:E016"	"ENSMUSG00000041058"	"E016"	0	NA	NA	NA	NA	"chr4"	19623102	19623107	6	"-"	0	0	0	0	0	0	0	0	0	0	0	c("ENSMUST00000035982", "ENSMUSTTV074089", "ENSMUSTTV074090", "ENSMUST00000108246")
"ENSMUSG00000041058:E017"	"ENSMUSG00000041058"	"E017"	0.28174365846407	0.0990813373646027	0.00586713359470536	0.938943973261221	0.982068748651089	"chr4"	19623108	19623187	80	"-"	0	0	0	1	0	1	0	1	0	0	0	c("ENSMUST00000035982", "ENSMUST00000108246", "ENSMUSTTV074090", "ENSMUSTTV001276292", "ENSMUSTTV074089")
"ENSMUSG00000041058:E018"	"ENSMUSG00000041058"	"E018"	0.120400756375548	0.130910128871199	1.38926780148262	0.238528789333469	NA	"chr4"	19623188	19623222	35	"-"	0	0	0	1	0	1	0	0	0	0	0	c("ENSMUST00000035982", "ENSMUSTTV074089", "ENSMUSTTV074090", "ENSMUST00000108246")
"ENSMUSG00000041058:E019"	"ENSMUSG00000041058"	"E019"	0.481946687892356	0.0739869257512434	1.43398612870425	0.231115000238725	0.413530768284291	"chr4"	19627633	19627676	44	"-"	1	0	0	1	1	0	3	0	0	0	1	c("ENSMUST00000035982", "ENSMUSTTV074089", "ENSMUSTTV074090", "ENSMUST00000108246")
"ENSMUSG00000041058:E020"	"ENSMUSG00000041058"	"E020"	0.481946687892356	0.0739869257512434	1.43398612870425	0.231115000238725	0.413530768284291	"chr4"	19627677	19627736	60	"-"	1	0	0	1	1	0	3	0	0	0	1	c("ENSMUST00000035982", "ENSMUST00000108246", "ENSMUSTTV074090", "ENSMUSTTV001276292", "ENSMUSTTV074089")
"ENSMUSG00000041058:E021"	"ENSMUSG00000041058"	"E021"	0	NA	NA	NA	NA	"chr4"	19627737	19627773	37	"-"	0	0	0	0	0	0	0	0	0	0	0	c("ENSMUST00000035982", "ENSMUSTTV074089", "ENSMUSTTV074090", "ENSMUST00000108246")
"ENSMUSG00000041058:E022"	"ENSMUSG00000041058"	"E022"	0	NA	NA	NA	NA	"chr4"	19627838	19627871	34	"-"	0	0	0	0	0	0	0	0	0	0	0	ENSMUSTTV001276292
"ENSMUSG00000041058:E023"	"ENSMUSG00000041058"	"E023"	0.505193867621691	0.0796185443048364	0.0357850335118428	0.849960108694667	0.939861690398615	"chr4"	19627872	19628005	134	"-"	0	0	1	1	0	0	1	0	0	0	2	c("ENSMUST00000035982", "ENSMUST00000108246", "ENSMUSTTV074090", "ENSMUSTTV001276292", "ENSMUSTTV074089")
"ENSMUSG00000041058:E024"	"ENSMUSG00000041058"	"E024"	0.188527795526977	0.214696995130448	1.49798288026616	0.220981989761944	NA	"chr4"	19631046	19631063	18	"-"	0	0	0	0	0	0	0	0	1	0	0	c("ENSMUST00000035982", "ENSMUSTTV074089", "ENSMUSTTV074090", "ENSMUST00000108246")
"ENSMUSG00000041058:E025"	"ENSMUSG00000041058"	"E025"	1.37579055593518	0.204798136118674	0.973422796362371	0.323828024361739	0.513839515076407	"chr4"	19631064	19631205	142	"-"	0	1	1	0	1	0	2	2	4	0	0	c("ENSMUST00000035982", "ENSMUST00000108246", "ENSMUSTTV074090", "ENSMUSTTV001276292", "ENSMUSTTV074089")
"ENSMUSG00000041058:E026"	"ENSMUSG00000041058"	"E026"	0	NA	NA	NA	NA	"chr4"	19635254	19635254	1	"-"	0	0	0	0	0	0	0	0	0	0	0	c("ENSMUST00000035982", "ENSMUST00000108246")
"ENSMUSG00000041058:E027"	"ENSMUSG00000041058"	"E027"	0	NA	NA	NA	NA	"chr4"	19635255	19635255	1	"-"	0	0	0	0	0	0	0	0	0	0	0	c("ENSMUST00000035982", "ENSMUSTTV074089", "ENSMUSTTV074090", "ENSMUST00000108246")
"ENSMUSG00000041058:E028"	"ENSMUSG00000041058"	"E028"	0.138583926268393	0.470390875885707	1.07719788449825	0.299325255103834	NA	"chr4"	19635256	19635342	87	"-"	0	0	0	2	0	0	0	0	0	0	0	c("ENSMUST00000035982", "ENSMUST00000108246", "ENSMUSTTV074090", "ENSMUSTTV001276292", "ENSMUSTTV074089")
"ENSMUSG00000041058:E029"	"ENSMUSG00000041058"	"E029"	0	NA	NA	NA	NA	"chr4"	19635343	19635367	25	"-"	0	0	0	0	0	0	0	0	0	0	0	ENSMUSTTV001276292
"ENSMUSG00000041058:E030"	"ENSMUSG00000041058"	"E030"	0.206636774988402	0.0802316824656164	3.03258801108797	0.0816077523225175	NA	"chr4"	19638605	19638633	29	"-"	2	0	0	1	0	0	1	0	0	0	0	c("ENSMUST00000035982", "ENSMUST00000108246", "ENSMUSTTV074090", "ENSMUSTTV001276292", "ENSMUSTTV074089")
"ENSMUSG00000041058:E031"	"ENSMUSG00000041058"	"E031"	0.206636774988402	0.0802316824656164	3.03258801108797	0.0816077523225175	NA	"chr4"	19638634	19638676	43	"-"	2	0	0	1	0	0	1	0	0	0	0	c("ENSMUST00000035982", "ENSMUSTTV074089", "ENSMUSTTV074090", "ENSMUST00000108246")
"ENSMUSG00000041058:E032"	"ENSMUSG00000041058"	"E032"	0.22491172063378	0.1378249297784	0.164634811356336	0.684924716469908	NA	"chr4"	19638735	19638774	40	"-"	0	0	0	0	1	0	0	0	0	0	1	ENSMUSTTV001276292
"ENSMUSG00000041058:E033"	"ENSMUSG00000041058"	"E033"	1.51830269199496	0.250447043469721	2.48219062043339	0.115141783310766	0.253008918590762	"chr4"	19638775	19638850	76	"-"	2	2	0	5	3	5	0	3	0	0	0	c("ENSMUST00000035982", "ENSMUST00000108246", "ENSMUSTTV074090", "ENSMUSTTV001276292", "ENSMUSTTV074089")
"ENSMUSG00000041058:E034"	"ENSMUSG00000041058"	"E034"	0.161342902088522	0.209024555284917	1.45872006664069	0.227133881355957	NA	"chr4"	19638851	19638859	9	"-"	0	0	0	0	0	0	0	1	0	0	0	ENSMUSTTV001276292
"ENSMUSG00000041058:E035"	"ENSMUSG00000041058"	"E035"	1.77650788969248	0.184198783899536	3.27816725746308	0.0702072884316752	0.172420840707202	"chr4"	19639952	19639957	6	"-"	2	3	0	5	3	7	0	2	0	1	0	c("ENSMUST00000035982", "ENSMUSTTV074089", "ENSMUST00000108246")
"ENSMUSG00000041058:E036"	"ENSMUSG00000041058"	"E036"	16.7754577509859	0.00510296398196975	0.845655522063794	0.357784281945086	0.548164909035131	"chr4"	19639958	19640029	72	"-"	17	15	13	13	16	21	21	16	11	13	14	c("ENSMUST00000035982", "ENSMUSTTV001276292", "ENSMUST00000108246", "ENSMUSTTV074089")
"ENSMUSG00000041058:E037"	"ENSMUSG00000041058"	"E037"	14.2547860500927	0.00676464160659421	0.111565207750431	0.738369157476674	0.870406936225444	"chr4"	19640030	19640038	9	"-"	14	12	15	8	12	13	18	13	11	13	10	c("ENSMUST00000035982", "ENSMUSTTV074089", "ENSMUST00000108246")
"ENSMUSG00000041058:E038"	"ENSMUSG00000041058"	"E038"	13.7145837207308	0.00699906829378237	0.0674190303032276	0.795132415667679	0.909500776825358	"chr4"	19640039	19640080	42	"-"	13	11	15	8	10	11	14	13	11	13	10	c("ENSMUST00000035982", "ENSMUSTTV074089", "ENSMUSTTV074090", "ENSMUST00000108246")
"ENSMUSG00000041058:E039"	"ENSMUSG00000041058"	"E039"	6.85636455909997	0.0469218198510176	0.906648988831591	0.341005106751848	0.531022378828875	"chr4"	19640195	19640214	20	"-"	9	4	1	1	9	4	9	11	5	4	7	c("ENSMUST00000035982", "ENSMUSTTV074089", "ENSMUSTTV074090", "ENSMUST00000108246")
"ENSMUSG00000041058:E040"	"ENSMUSG00000041058"	"E040"	8.32297277441909	0.0476605312437778	0.605724427779705	0.436402195323205	0.633731883643264	"chr4"	19640215	19640230	16	"-"	10	4	2	2	13	6	10	12	5	5	10	c("ENSMUST00000035982", "ENSMUST00000108246", "ENSMUSTTV074090", "ENSMUSTTV001276292", "ENSMUSTTV074089")
"ENSMUSG00000041058:E041"	"ENSMUSG00000041058"	"E041"	10.8021389640384	0.00772469099535543	0.376185608517744	0.539651737016088	0.720974720653493	"chr4"	19640231	19640279	49	"-"	14	8	6	12	14	10	11	12	8	5	11	c("ENSMUST00000035982", "ENSMUSTTV074089", "ENSMUSTTV074090", "ENSMUST00000108246")
